Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","250","France","5922","Export Value","02111","Cattle","2010","2010","1000 US$","1671763","A","Official figure"
"TCL","Crops and livestock products","250","France","5922","Export Value","02111","Cattle","2011","2011","1000 US$","1983630","A","Official figure"
"TCL","Crops and livestock products","250","France","5922","Export Value","02111","Cattle","2012","2012","1000 US$","1833627","A","Official figure"
"TCL","Crops and livestock products","250","France","5922","Export Value","02111","Cattle","2013","2013","1000 US$","1683171","A","Official figure"
"TCL","Crops and livestock products","250","France","5922","Export Value","02111","Cattle","2014","2014","1000 US$","1637506","A","Official figure"
"TCL","Crops and livestock products","250","France","5922","Export Value","02111","Cattle","2015","2015","1000 US$","1497037","A","Official figure"
"TCL","Crops and livestock products","250","France","5922","Export Value","02111","Cattle","2016","2016","1000 US$","1525393","A","Official figure"
"TCL","Crops and livestock products","250","France","5922","Export Value","02111","Cattle","2017","2017","1000 US$","1644076","A","Official figure"
"TCL","Crops and livestock products","250","France","5922","Export Value","02111","Cattle","2018","2018","1000 US$","1743739","A","Official figure"
"TCL","Crops and livestock products","250","France","5922","Export Value","02111","Cattle","2019","2019","1000 US$","1660457","A","Official figure"
"TCL","Crops and livestock products","250","France","5922","Export Value","02111","Cattle","2020","2020","1000 US$","1633164","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1961","1961","Head","449000","T","Unofficial figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1962","1962","Head","380900","T","Unofficial figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1963","1963","Head","381700","T","Unofficial figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1964","1964","Head","327800","T","Unofficial figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1965","1965","Head","531400","T","Unofficial figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1966","1966","Head","350513","T","Unofficial figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1967","1967","Head","166725","T","Unofficial figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1968","1968","Head","209967","T","Unofficial figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1969","1969","Head","289678","T","Unofficial figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1970","1970","Head","210436","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1971","1971","Head","162098","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1972","1972","Head","188770","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1973","1973","Head","131152","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1974","1974","Head","166469","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1975","1975","Head","207197","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1976","1976","Head","186158","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1977","1977","Head","208351","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1978","1978","Head","209607","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1979","1979","Head","233642","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1980","1980","Head","255687","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1981","1981","Head","211749","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1982","1982","Head","209326","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1983","1983","Head","259321","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1984","1984","Head","305806","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1985","1985","Head","274334","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1986","1986","Head","242676","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1987","1987","Head","320497","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1988","1988","Head","362971","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1989","1989","Head","339595","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1990","1990","Head","414351","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1991","1991","Head","213943","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1992","1992","Head","324276","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1993","1993","Head","220805","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1994","1994","Head","225634","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1995","1995","Head","148494","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1996","1996","Head","142859","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1997","1997","Head","172724","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1998","1998","Head","167666","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","1999","1999","Head","148269","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","2000","2000","Head","182697","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","2001","2001","Head","116511","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","2002","2002","Head","150242","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","2003","2003","Head","185361","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","2004","2004","Head","164435","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","2005","2005","Head","103427","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","2006","2006","Head","121081","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","2007","2007","Head","115473","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","2008","2008","Head","107213","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","2009","2009","Head","139900","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","2010","2010","Head","124697","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","2011","2011","Head","108799","A","Official figure"
"TCL","Crops and livestock products","276","Germany","5608","Import Quantity","02111","Cattle","2012","2012","Head","102908","A","Official figure"
